Column1;Column2;Column3;Column4;;Nodes
3738;3873;1;1,37E+14;;
3873;3738;1;1,37E+13;;
687;3828;3;1,37E+14;;
3828;687;3;1,37E+14;;
3366;2028;-10;1,37E+14;;
3439;1154;1;1,37E+14;;
687;3874;1;1,37E+14;;
3874;687;1;1,37E+14;;
51;538;2;1,37E+14;;
687;3875;2;1,37E+14;;
3875;687;2;1,37E+14;;
1967;3876;9;1,37E+13;;
2642;3820;2;1,37E+14;;
3820;2642;3;1,37E+14;;
3099;3877;1;1,37E+12;;
332;3018;2;1,37E+14;;
2141;3744;-10;1,37E+13;;
3767;3832;1;1,37E+14;;
3832;3767;1;1,37E+14;;
1437;3834;3;1,37E+14;;
3500;3878;10;1,37E+14;;
3878;3500;1;1,37E+14;;
3527;3879;1;1,37E+14;;
2635;3880;1;1,37E+14;;
3879;3527;1;1,37E+13;;
3735;3881;2;1,37E+14;;
3451;3882;1;1,37E+14;;
3882;3451;1;1,37E+14;;
2642;3883;1;1,37E+13;;
3883;2642;1;1,37E+14;;
2642;2391;1;1,37E+14;;
2391;2642;1;1,37E+14;;
3869;3879;1;1,37E+13;;
2371;1953;1;1,37E+14;;
3451;3735;1;1,37E+14;;
3735;3451;1;1,37E+14;;
2835;1802;2;1,37E+14;;
2378;3879;2;1,37E+14;;
3804;3803;1;1,37E+14;;
988;3744;-10;1,37E+14;;
3099;2625;4;1,37E+14;;
2625;3099;4;1,37E+14;;
3735;3885;1;1,37E+14;;
3885;3761;1;1,37E+14;;
3885;3735;1;1,37E+14;;
3879;2378;2;1,37E+14;;
1334;3828;1;1,37E+14;;
3828;1334;1;1,37E+14;;
3879;3869;2;1,37E+14;;
700;3735;2;1,37E+13;;
3735;700;1;1,37E+14;;
3527;3886;1;1,37E+14;;
3886;3527;1;1,37E+14;;
1386;1568;-1;1,37E+14;;
1802;2835;2;1,37E+14;;
3887;3445;1;1,37E+14;;
3018;3016;1;1,37E+14;;
3835;35;1;1,37E+14;;
3500;3888;10;1,37E+14;;
3888;3500;10;1,37E+14;;
3824;3735;1;1,37E+14;;
3735;3824;1;1,37E+14;;
2378;3889;-1;1,37E+14;;
2110;3735;1;1,37E+14;;
3735;2110;1;1,37E+14;;
256;3824;1;1,37E+14;;
35;3890;2;1,37E+14;;
3824;256;1;1,37E+14;;
3890;35;3;1,37E+14;;
3168;2642;2;1,37E+14;;
2642;3168;3;1,37E+13;;
2642;3891;1;1,37E+14;;
2822;1512;4;1,37E+14;;
2822;2580;3;1,37E+13;;
2642;3892;1;1,37E+14;;
3892;2642;3;1,37E+14;;
1832;3893;2;1,37E+13;;
3893;1832;2;1,37E+14;;
2642;57;3;1,37E+14;;
1953;2913;3;1,37E+14;;
2913;1953;3;1,37E+14;;
3832;2642;1;1,37E+14;;
2642;3832;1;1,37E+14;;
3641;3893;3;1,37E+14;;
3893;3641;3;1,37E+14;;
3735;2328;1;1,37E+14;;
2328;3735;1;1,37E+14;;
3735;606;1;1,37E+14;;
606;3735;1;1,37E+14;;
13;1352;-10;1,37E+14;;
3781;3736;1;1,37E+13;;
3736;3781;1;1,37E+14;;
606;3744;-10;1,37E+14;;
2404;606;1;1,37E+14;;
606;2404;1;1,37E+14;;
606;3767;1;1,37E+13;;
3767;606;1;1,37E+14;;
3781;1272;1;1,37E+14;;
1272;3781;1;1,37E+13;;
1810;3895;1;1,37E+14;;
215;1832;1;1,37E+14;;
3781;2012;1;1,37E+14;;
2012;3781;1;1,37E+14;;
2262;3896;1;1,37E+14;;
3896;2262;8;1,37E+14;;
3897;3735;1;1,37E+14;;
214;3898;1;1,37E+14;;
3821;3899;2;1,37E+14;;
3899;3821;2;1,37E+14;;
1751;3481;3;1,37E+14;;
3481;1751;3;1,37E+14;;
3887;1802;2;1,37E+14;;
1802;3887;2;1,37E+14;;
3898;214;1;1,37E+14;;
3508;2125;5;1,37E+14;;
2897;3900;1;1,37E+14;;
3900;2897;1;1,37E+14;;
3527;3901;1;1,37E+14;;
3901;3527;1;1,37E+14;;
3653;1675;4;1,37E+14;;
3345;3902;2;1,37E+14;;
3902;3903;2;1,37E+14;;
3345;3903;2;1,37E+14;;
3902;3345;1;1,37E+14;;
3903;3345;1;1,37E+14;;
3903;3902;1;1,37E+14;;
3903;3904;1;1,37E+14;;
3904;3903;1;1,37E+13;;
3172;2642;3;1,37E+14;;
547;2262;1;1,37E+14;;
1565;2642;3;1,37E+14;;
2642;1565;3;1,37E+14;;
2404;3878;1;1,37E+13;;
3878;2404;1;1,37E+14;;
3854;3905;1;1,37E+14;;
3905;3854;1;1,37E+14;;
3850;2625;1;1,37E+14;;
2625;3878;1;1,37E+14;;
3878;2625;1;1,37E+14;;
2625;2344;2;1,37E+14;;
3302;2642;6;1,37E+14;;
2404;2642;2;1,37E+14;;
3451;3781;2;1,37E+14;;
3781;3451;2;1,37E+14;;
3891;2642;3;1,37E+14;;
35;3906;1;1,37E+14;;
35;3002;1;1,37E+14;;
35;3907;1;1,37E+13;;
35;3908;1;1,37E+14;;
3018;3872;1;1,37E+14;;
3000;3910;1;1,37E+14;;
3911;3912;3;1,37E+14;;
3912;3911;3;1,37E+14;;
2296;3715;4;1,37E+14;;
2642;3913;2;1,37E+14;;
3913;2642;2;1,37E+14;;
3910;3000;1;1,37E+13;;
3828;3820;2;1,37E+14;;
3820;3828;3;1,37E+14;;
2642;3172;3;1,37E+14;;
3894;2642;5;1,37E+14;;
3512;2635;1;1,37E+14;;
2642;3894;3;1,37E+14;;
3018;3914;1;1,37E+14;;
2897;3846;1;1,37E+14;;
3846;2897;1;1,37E+13;;
1018;3385;2;1,37E+14;;
2344;2625;2;1,37E+14;;
2625;1746;2;1,37E+14;;
1746;2625;2;1,37E+14;;
3903;3916;1;1,37E+14;;
3916;3903;1;1,37E+14;;
3385;1018;2;1,37E+14;;
3820;3916;1;1,37E+14;;
3916;3820;1;1,37E+14;;
2642;3917;2;1,37E+14;;
2642;3543;2;1,37E+13;;
3918;3878;1;1,37E+14;;
3917;2642;1;1,37E+14;;
3543;2642;4;1,37E+13;;
2344;3919;1;1,37E+14;;
3836;35;1;1,37E+14;;
2625;3268;1;1,37E+14;;
3268;2625;1;1,37E+14;;
3920;35;1;1,37E+13;;
3527;3922;1;1,37E+14;;
3887;2625;2;1,37E+14;;
2625;3887;2;1,37E+14;;
3922;3260;1;1,37E+14;;
3735;3815;1;1,37E+14;;
3815;3735;1;1,37E+14;;
3815;3923;1;1,37E+14;;
3923;3815;2;1,37E+14;;
1018;3735;1;1,37E+14;;
3735;1018;2;1,37E+14;;
3699;1645;2;1,37E+14;;
1645;3699;1;1,37E+14;;
3910;3781;1;1,37E+14;;
2642;1788;4;1,37E+14;;
1788;2642;4;1,37E+14;;
2642;3924;3;1,37E+14;;
3924;2642;5;1,37E+14;;
3922;3527;1;1,37E+14;;
3735;3925;1;1,37E+14;;
3925;3445;4;1,37E+14;;
3445;3;-1;1,37E+14;;
3887;3925;1;1,37E+14;;
3925;3887;1;1,37E+14;;
1967;1565;3;1,37E+14;;
2642;3927;1;1,37E+14;;
3927;2642;2;1,37E+14;;
3925;3735;1;1,37E+14;;
3916;2404;1;1,37E+14;;
2404;3916;1;1,37E+14;;
3735;3547;1;1,37E+13;;
3547;3735;2;1,37E+14;;
3916;3735;1;1,37E+14;;
3735;3916;1;1,37E+14;;
64;3099;1;1,37E+14;;
3571;3208;-10;1,37E+14;;
202;3099;6;1,37E+14;;
366;3735;3;1,37E+14;;
2897;3714;1;1,37E+14;;
3928;3735;10;1,37E+14;;
3735;3928;1;1,37E+14;;
3735;3816;1;1,37E+14;;
2296;3929;1;1,37E+14;;
3929;2296;1;1,37E+14;;
2897;3258;1;1,37E+14;;
2897;2837;1;1,37E+14;;
2897;3656;-1;1,37E+14;;
3451;1267;1;1,37E+14;;
1267;3451;1;1,37E+14;;
3903;3854;1;1,37E+14;;
3878;3903;1;1,37E+14;;
3129;3134;1;1,37E+14;;
3129;3931;1;1,37E+13;;
3129;768;1;1,37E+14;;
3129;3932;1;1,37E+14;;
3129;180;1;1,37E+14;;
3129;3256;1;1,37E+14;;
3129;2825;1;1,37E+13;;
3129;1098;1;1,37E+14;;
3129;3938;1;1,37E+14;;
3129;350;1;1,37E+14;;
3129;3940;1;1,37E+14;;
3129;3422;1;1,37E+14;;
3129;6;1;1,37E+14;;
3129;1957;1;1,37E+14;;
3129;3944;1;1,37E+14;;
3129;3945;1;1,37E+14;;
3129;3219;1;1,37E+14;;
3129;3950;1;1,37E+14;;
3129;3951;1;1,37E+14;;
3129;3953;1;1,37E+14;;
3129;3086;1;1,37E+14;;
3129;265;1;1,37E+14;;
3854;3903;1;1,37E+14;;
3129;3955;1;1,37E+14;;
3129;3958;1;1,37E+14;;
3129;3135;1;1,37E+14;;
3129;2647;1;1,37E+14;;
3129;3959;1;1,37E+14;;
3129;2656;1;1,37E+14;;
3129;3966;1;1,37E+13;;
3129;3967;1;1,37E+14;;
3129;2686;1;1,37E+13;;
3129;3968;1;1,37E+14;;
3129;3214;1;1,37E+14;;
3129;3970;1;1,37E+14;;
3129;943;1;1,37E+14;;
3656;2897;-10;1,37E+14;;
35;3862;1;1,37E+14;;
3847;2878;1;1,37E+14;;
2878;3847;1;1,37E+14;;
2977;2897;1;1,37E+14;;
2897;2977;1;1,37E+14;;
2642;3972;1;1,37E+14;;
3972;2642;2;1,37E+14;;
3815;3803;1;1,37E+14;;
3571;3815;2;1,37E+12;;
3815;3571;2;1,37E+14;;
1565;3928;1;1,37E+14;;
3803;3815;1;1,37E+14;;
3656;3866;-10;1,37E+14;;
3029;19;1;1,37E+14;;
3669;3973;1;1,37E+14;;
3973;3669;10;1,37E+14;;
3656;3335;2;1,37E+14;;
3335;3656;2;1,37E+14;;
1832;2897;1;1,37E+14;;
2897;1832;1;1,37E+14;;
1967;1018;2;1,37E+14;;
3881;3735;10;1,37E+14;;
3438;1018;2;1,37E+14;;
2495;3974;10;1,37E+14;;
3974;2495;10;1,37E+13;;
3847;3884;3;1,37E+13;;
585;3975;10;1,37E+14;;
3828;1998;1;1,37E+14;;
1998;3828;1;1,37E+13;;
2125;3974;4;1,37E+14;;
2125;2495;3;1,37E+14;;
3974;2125;5;1,37E+14;;
1512;1352;5;1,37E+14;;
3828;3976;2;1,37E+14;;
3976;3828;5;1,37E+14;;
3404;3669;1;1,37E+14;;
3669;3404;1;1,37E+14;;
3653;1810;4;1,37E+14;;
1967;3641;1;1,37E+14;;
3099;64;1;1,37E+14;;
3641;1967;2;1,37E+14;;
3976;3641;2;1,37E+14;;
2053;3977;1;1,37E+14;;
2404;3978;1;1,37E+14;;
3978;2404;1;1,37E+13;;
3977;2053;1;1,37E+14;;
3641;3976;2;1,37E+14;;
3907;35;1;1,37E+14;;
2437;2398;2;1,37E+14;;
35;3979;1;1,37E+14;;
3904;3866;-10;1,37E+14;;
3904;3545;2;1,37E+14;;
3810;3980;1;1,37E+14;;
1939;3981;1;1,37E+13;;
1939;3982;1;1,37E+14;;
3981;3982;1;1,37E+14;;
3981;1939;1;1,37E+13;;
3982;3981;1;1,37E+12;;
3982;1939;1;1,37E+14;;
366;3699;1;1,37E+14;;
3699;366;1;1,37E+14;;
3735;3982;1;1,37E+14;;
3982;3983;1;1,37E+14;;
3983;3982;2;1,37E+14;;
3982;3735;2;1,37E+14;;
3928;1565;1;1,37E+14;;
3649;3590;1;1,37E+14;;
3590;3649;1;1,37E+14;;
2404;3528;1;1,37E+14;;
3528;2404;1;1,37E+12;;
3724;3984;3;1,37E+14;;
3864;3904;1;1,37E+14;;
3904;590;1;1,37E+14;;
2898;2378;4;1,37E+14;;
3864;3928;1;1,37E+13;;
3928;590;1;1,37E+13;;
3113;3735;1;1,37E+14;;
3735;3113;1;1,37E+14;;
3888;2404;1;1,37E+14;;
3699;3985;1;1,37E+14;;
3985;3699;1;1,37E+14;;
905;3878;1;1,37E+14;;
2378;3986;1;1,37E+14;;
3987;3598;10;1,37E+14;;
35;1675;2;1,37E+14;;
1675;3803;1;1,37E+14;;
1675;35;2;1,37E+14;;
3504;3666;5;1,37E+14;;
3803;1675;1;1,37E+14;;
3666;3504;5;1,37E+14;;
3919;3878;1;1,37E+14;;
3846;3989;1;1,37E+14;;
3989;3846;1;1,37E+14;;
3878;3990;1;1,37E+13;;
3113;2625;5;1,37E+14;;
3846;3991;3;1,37E+14;;
3512;3765;1;1,37E+14;;
3991;3846;3;1,37E+14;;
732;1832;2;1,37E+13;;
1832;732;1;1,37E+14;;
468;3744;-10;1,37E+14;;
2642;1731;5;1,37E+14;;
1363;3397;1;1,37E+14;;
1612;2742;1;1,37E+14;;
2742;1612;1;1,37E+14;;
3590;2642;3;1,37E+14;;
3713;1018;1;1,37E+14;;
1334;3760;-10;1,37E+14;;
35;3952;1;1,37E+14;;
3590;2344;1;1,37E+14;;
546;361;2;1,37E+14;;
3486;1198;-10;1,37E+14;;
3972;3980;1;1,37E+14;;
3980;3972;1;1,37E+14;;
3653;3993;-10;1,37E+14;;
2977;3995;1;1,37E+14;;
3995;2977;1;1,37E+14;;
361;3996;10;1,37E+14;;
3996;361;10;1,37E+14;;
2897;2525;1;1,37E+14;;
2525;2897;1;1,37E+14;;
3598;3997;1;1,37E+14;;
3993;1198;-10;1,37E+14;;
3598;51;2;1,37E+13;;
3980;361;1;1,37E+13;;
3223;2878;1;1,37E+13;;
2404;3828;1;1,37E+14;;
3828;2404;1;1,37E+14;;
2642;3998;3;1,37E+14;;
2378;3999;1;1,37E+14;;
3598;3987;2;1,37E+14;;
3999;2378;1;1,37E+14;;
3783;3810;2;1,37E+14;;
3810;3783;1;1,37E+14;;
3783;2642;1;1,37E+14;;
3810;2642;2;1,37E+14;;
3984;3724;2;1,37E+13;;
1674;2642;3;1,37E+14;;
2352;4000;1;1,37E+14;;
4000;2352;1;1,37E+14;;
2552;2642;3;1,37E+14;;
2642;2552;3;1,37E+14;;
2110;1689;1;1,37E+14;;
1689;2110;1;1,37E+14;;
4000;3897;1;1,37E+14;;
3897;4000;1;1,37E+14;;
2642;3828;5;1,37E+14;;
3875;3828;4;1,37E+14;;
3828;3875;4;1,37E+14;;
2642;2296;3;1,37E+14;;
3980;4001;1;1,37E+14;;
4001;3980;1;1,37E+14;;
2110;3397;1;1,37E+14;;
3397;2110;1;1,37E+14;;
3878;3610;1;1,37E+14;;
3610;3878;1;1,37E+14;;
3982;3844;1;1,37E+14;;
3844;3982;1;1,37E+14;;
35;4002;4;1,37E+14;;
4002;35;7;1,37E+14;;
804;3479;2;1,37E+14;;
3980;3828;1;1,37E+14;;
3828;3980;1;1,37E+14;;
3980;4003;1;1,37E+14;;
4003;3980;1;1,37E+14;;
3982;4004;1;1,37E+14;;
4004;3982;1;1,37E+14;;
3486;2405;-10;1,37E+14;;
455;3445;1;1,37E+14;;
2880;1271;1;1,37E+14;;
1271;2880;1;1,37E+14;;
1750;3928;2;1,37E+14;;
3928;1750;3;1,37E+14;;
3380;626;2;1,37E+14;;
626;3380;3;1,37E+14;;
3660;3996;8;1,37E+14;;
2642;4005;1;1,37E+14;;
3669;4006;1;1,37E+14;;
4005;2642;3;1,37E+14;;
4006;3669;1;1,37E+14;;
4008;4007;1;1,37E+14;;
4007;4008;1;1,37E+14;;
4005;4007;2;1,37E+14;;
4007;4005;2;1,37E+14;;
3571;3748;9;1,37E+14;;
4007;3917;2;1,37E+14;;
3917;4007;10;1,37E+14;;
3268;4007;1;1,37E+14;;
3397;1363;10;1,37E+14;;
732;4010;1;1,37E+14;;
4010;732;1;1,37E+14;;
3918;1511;1;1,37E+14;;
3918;4004;1;1,37E+14;;
199;3632;3;1,37E+14;;
4008;3980;1;1,37E+14;;
64;3571;1;1,37E+14;;
3490;4011;1;1,37E+14;;
4011;3490;1;1,37E+12;;
2642;3611;3;1,37E+14;;
3642;4012;1;1,37E+13;;
1731;2642;5;1,37E+14;;
3998;2642;5;1,37E+14;;
1731;3982;1;1,37E+14;;
3982;1731;1;1,37E+14;;
13;732;2;1,37E+14;;
732;13;3;1,37E+13;;
135;3994;2;1,37E+14;;
3994;135;3;1,37E+14;;
2642;4013;1;1,37E+14;;
4013;2642;1;1,37E+13;;
3918;4014;1;1,37E+14;;
4014;3918;1;1,37E+14;;
4014;3878;1;1,37E+14;;
3990;3878;1;1,37E+14;;
3990;4015;1;1,37E+13;;
3632;199;3;1,37E+14;;
3878;4016;1;1,37E+14;;
4016;3878;1;1,37E+14;;
3990;4017;1;1,37E+14;;
4017;3990;1;1,37E+14;;
4017;3397;1;1,37E+14;;
3571;4018;1;1,37E+14;;
4018;3571;1;1,37E+13;;
3990;3988;1;1,37E+12;;
3571;3730;1;1,37E+14;;
3730;3571;1;1,37E+14;;
3571;64;2;1,37E+14;;
2388;3807;-1;1,37E+14;;
804;2642;1;1,37E+14;;
3738;3441;2;1,37E+14;;
3800;3006;2;1,37E+14;;
3885;4019;1;1,37E+14;;
3006;3800;1;1,37E+13;;
3006;452;2;1,37E+14;;
3972;1548;1;1,37E+14;;
3972;2079;10;1,37E+14;;
2079;3972;1;1,37E+14;;
3006;3854;1;1,37E+14;;
3651;3018;5;1,37E+14;;
3018;3651;5;1,37E+14;;
3781;2777;1;1,37E+14;;
3781;3500;1;1,37E+14;;
3500;3781;10;1,37E+14;;
2777;3781;1;1,37E+14;;
856;3744;-10;1,37E+14;;
2378;4020;1;1,37E+14;;
4020;2378;1;1,37E+14;;
3862;2642;2;1,37E+13;;
2642;3862;2;1,37E+14;;
3781;3851;2;1,37E+14;;
3851;3781;3;1,37E+14;;
3526;2642;3;1,37E+14;;
2642;3526;3;1,37E+14;;
3914;3880;1;1,37E+14;;
3828;2642;10;1,37E+14;;
3928;3006;2;1,37E+14;;
2642;3219;5;1,37E+14;;
3854;3006;3;1,37E+14;;
3161;3219;3;1,37E+14;;
3887;4001;1;1,37E+14;;
4001;3887;1;1,37E+14;;
3571;4022;1;1,37E+14;;
3018;4023;1;1,37E+14;;
3887;2404;1;1,37E+14;;
2404;3887;1;1,37E+14;;
3714;2897;-10;1,37E+14;;
4022;3571;1;1,37E+14;;
3219;2642;5;1,37E+14;;
3161;4024;1;1,37E+14;;
4024;3161;1;1,37E+14;;
2642;4025;1;1,37E+14;;
4025;2642;1;1,37E+14;;
2642;2397;3;1,37E+14;;
2397;2642;2;1,37E+14;;
1998;2642;1;1,37E+14;;
2642;3904;2;1,37E+14;;
2642;1998;1;1,37E+14;;
2642;3928;1;1,37E+14;;
2378;4026;1;1,37E+14;;
3922;146;1;13657983489;;
4011;2642;1;1,37E+14;;
2642;4011;1;1,37E+14;;
146;3922;1;1,37E+14;;
4027;4026;3;1,37E+14;;
1899;3006;1;1,37E+14;;
3204;4;5;1,37E+14;;
2642;3854;3;1,37E+14;;
2642;3875;1;1,37E+14;;
3875;2642;1;1,37E+12;;
3219;3161;3;1,37E+14;;
2642;4028;1;1,37E+14;;
4028;2642;3;1,37E+14;;
2642;4029;1;1,37E+14;;
4029;2642;10;1,37E+14;;
4026;3620;3;1,37E+14;;
4026;4027;3;1,37E+14;;
3620;4026;2;1,37E+14;;
3976;4033;1;1,37E+14;;
4033;3976;1;1,37E+14;;
4033;1810;1;1,37E+14;;
3928;4034;1;1,37E+14;;
4034;3928;2;1,37E+14;;
4032;3988;2;1,37E+14;;
4016;4035;1;1,37E+14;;
4035;4016;1;1,37E+14;;
3598;527;1;1,37E+14;;
4030;3168;10;1,37E+14;;
527;3598;3;1,37E+14;;
3168;4030;1;1,37E+14;;
2642;3821;5;1,37E+14;;
4026;3922;2;1,37E+14;;
3598;4036;1;1,37E+14;;
4036;3598;2;1,37E+14;;
3397;4017;1;1,37E+14;;
546;2642;-2;1,37E+14;;
4004;4037;1;1,37E+14;;
4004;452;-1;1,37E+13;;
4032;35;1;1,37E+14;;
202;2188;4;1,37E+14;;
4019;3885;1;1,37E+14;;
3724;4005;1;1,37E+14;;
4005;3724;2;1,37E+14;;
2351;452;-1;1,37E+14;;
3724;4036;2;1,37E+14;;
4036;3724;2;1,37E+14;;
1018;3715;1;1,37E+14;;
4035;3500;1;1,37E+14;;
3500;4035;10;1,37E+14;;
2934;4038;3;1,37E+14;;
4038;2934;3;1,37E+13;;
2388;3489;-1;1,37E+13;;
2878;4026;1;1,37E+13;;
3999;4026;1;1,37E+14;;
3655;3500;1;1,37E+14;;
3500;3655;10;1,37E+14;;
4026;3999;1;1,37E+14;;
4026;4039;1;1,37E+14;;
4039;4026;1;1,37E+14;;
3986;4027;1;1,37E+14;;
4027;3986;1;1,37E+14;;
554;4040;1;1,37E+14;;
3880;3915;1;1,37E+14;;
3915;3880;1;1,37E+14;;
4026;3880;2;1,37E+14;;
3880;4026;1;1,37E+14;;
2284;4026;1;1,37E+13;;
4026;2284;1;1,37E+14;;
4031;4026;2;1,37E+14;;
4026;4031;1;1,37E+14;;
4031;4027;1;1,37E+14;;
4027;4031;1;1,37E+14;;
3573;4038;1;1,37E+14;;
4038;3573;1;1,37E+14;;
4038;3000;2;1,37E+14;;
3000;4038;2;1,37E+14;;
1548;3972;1;1,37E+14;;
146;4026;2;1,37E+14;;
4026;146;2;1,37E+14;;
3611;2642;3;1,37E+14;;
1394;2642;5;1,37E+14;;
4015;3990;10;1,37E+14;;
1502;2642;1;1,37E+14;;
2642;1502;1;1,37E+14;;
4026;4041;1;1,37E+14;;
4041;4026;1;1,37E+14;;
4040;554;1;1,37E+13;;
4026;4042;1;1,37E+14;;
4042;4026;1;1,37E+14;;
4035;4043;1;1,37E+14;;
4043;4035;2;1,37E+14;;
3500;2642;5;1,37E+14;;
2642;3500;2;1,37E+13;;
3650;2642;3;1,37E+14;;
3928;2642;3;1,37E+14;;
2642;3650;3;1,37E+14;;
3904;2642;1;1,37E+14;;
4031;3880;1;1,37E+14;;
3880;4031;1;1,37E+14;;
3767;2642;1;1,37E+14;;
2642;3767;1;1,37E+14;;
2642;4038;2;1,37E+13;;
4038;2642;2;1,37E+14;;
4025;2048;-1;1,37E+13;;
3045;4011;1;1,37E+14;;
4011;3045;1;1,37E+14;;
3968;3129;2;1,37E+14;;
3738;3854;2;1,37E+14;;
3854;3738;2;1,37E+14;;
2085;3830;1;1,37E+14;;
3830;2085;1;1,37E+14;;
3598;4044;1;1,37E+14;;
4044;3598;5;1,37E+14;;
3611;4011;3;1,37E+14;;
4011;3611;2;1,37E+14;;
3611;169;3;1,37E+14;;
3611;4045;3;1,37E+14;;
4045;3611;3;1,37E+14;;
361;2067;1;1,37E+14;;
3735;113;1;1,37E+14;;
113;3735;1;1,37E+14;;
3598;4046;1;1,37E+14;;
2262;2642;5;1,37E+14;;
2262;3806;1;1,37E+14;;
3806;2262;2;1,37E+14;;
3735;4047;1;1,37E+14;;
4047;3735;10;1,37E+14;;
3735;3598;1;1,37E+14;;
2642;4048;1;1,37E+14;;
4048;2642;1;1,37E+13;;
3735;3972;1;1,37E+14;;
3972;3735;1;1,37E+14;;
3598;3735;2;1,37E+14;;
1916;3744;-10;1,37E+14;;
2642;4047;1;1,37E+14;;
4047;2642;10;1,37E+14;;
905;3738;-10;1,37E+14;;
35;4049;1;1,37E+14;;
4049;35;1;1,37E+14;;
3915;4050;1;1,37E+14;;
4050;3915;1;1,37E+14;;
2777;3669;1;1,37E+14;;
3669;2777;1;1,37E+14;;
3656;3735;2;1,37E+13;;
3735;3656;2;1,37E+14;;
3915;146;1;1,37E+14;;
3656;1788;1;1,37E+14;;
1788;3656;1;1,37E+14;;
146;3915;1;1,37E+14;;
3735;4004;1;1,37E+14;;
4004;3735;1;1,37E+12;;
3735;4051;1;1,37E+14;;
4051;3735;5;1,37E+14;;
3735;4011;1;1,37E+14;;
4011;3735;1;1,37E+13;;
3512;3915;3;1,37E+14;;
4052;3735;10;1,37E+14;;
3915;3512;3;1,37E+12;;
3735;1879;1;1,37E+14;;
3735;4052;1;1,37E+14;;
1879;3735;1;1,37E+14;;
3915;3580;1;1,37E+14;;
3735;4053;1;1,37E+14;;
4053;3735;5;1,37E+13;;
35;4011;1;1,37E+14;;
4031;3915;1;1,37E+14;;
3915;4031;1;1,37E+14;;
4011;35;2;1,37E+14;;
2642;2805;1;1,37E+14;;
2805;2642;2;1,37E+14;;
1635;2427;2;1,37E+13;;
3580;3915;1;1,37E+14;;
1752;6;5;1,37E+14;;
1752;1;1;1,37E+14;;
1752;309;-3;1,37E+14;;
1752;1396;-2;1,37E+14;;
4053;2110;4;1,37E+14;;
2110;4053;1;1,37E+14;;
3735;2805;1;1,37E+14;;
2805;3735;1;1,37E+14;;
2048;3735;1;1,37E+14;;
3735;2048;1;1,37E+14;;
3735;4054;1;1,37E+14;;
4054;3735;10;1,37E+14;;
3735;4055;1;1,37E+14;;
3735;146;1;1,37E+14;;
3735;4056;1;1,37E+14;;
146;3735;1;1,37E+14;;
3598;4057;1;1,37E+14;;
4057;3598;1;1,37E+14;;
3972;4058;2;1,37E+14;;
238;2642;1;1,37E+14;;
4058;3972;1;1,37E+14;;
3928;2404;1;1,37E+14;;
2404;3928;1;1,37E+14;;
4055;3735;2;1,37E+14;;
4024;4044;1;1,37E+14;;
3830;1;2;1,37E+14;;
3735;4059;1;1,37E+14;;
4059;3735;8;1,37E+14;;
3735;4060;1;1,37E+14;;
4060;3735;4;1,37E+14;;
1764;2644;1;1,37E+14;;
4061;3656;1;1,37E+14;;
146;2642;3;1,37E+14;;
3656;4061;1;1,37E+14;;
3715;3735;1;1,37E+14;;
3735;3715;1;1,37E+14;;
2642;146;3;1,37E+13;;
4044;4024;2;1,37E+14;;
3723;3715;3;1,37E+14;;
171;113;1;1,37E+14;;
113;171;1;1,37E+14;;
3735;4062;1;1,37E+14;;
4062;3735;1;1,37E+14;;
4024;2644;1;1,37E+13;;
2644;4024;3;1,37E+14;;
3407;35;1;1,37E+14;;
35;4063;1;1,37E+14;;
35;3991;1;1,37E+14;;
35;4064;1;1,37E+14;;
35;4066;1;1,37E+14;;
4065;35;1;1,37E+14;;
35;4067;1;1,37E+14;;
4027;3189;3;1,37E+13;;
3189;4027;3;1,37E+14;;
539;4038;1;1,37E+14;;
3844;3820;1;1,37E+14;;
3820;3844;1;1,37E+13;;
3129;2733;1;1,37E+14;;
3129;3936;1;1,37E+14;;
3129;3748;1;1,37E+14;;
3129;3391;1;1,37E+14;;
3129;3942;1;1,37E+14;;
3129;3943;1;1,37E+14;;
3129;2878;1;1,37E+14;;
3129;4069;1;1,37E+14;;
3129;64;1;1,37E+14;;
3129;4070;1;1,37E+14;;
3129;3952;1;1,37E+13;;
3129;3131;1;1,37E+14;;
3129;4071;1;1,37E+13;;
3129;3807;1;1,37E+14;;
3129;4072;1;1,37E+14;;
3129;3130;1;1,37E+14;;
3129;3885;1;1,37E+14;;
3129;3735;1;1,37E+14;;
3129;2945;1;1,37E+14;;
3129;4074;1;1,37E+14;;
2642;3479;1;1,37E+14;;
2952;4076;1;1,37E+14;;
3479;2642;2;1,37E+14;;
2635;4076;1;1,37E+14;;
1018;4077;1;1,37E+14;;
3988;4032;1;1,37E+14;;
4077;1018;1;1,37E+14;;
1295;4064;1;1,37E+13;;
4064;1295;1;1,37E+14;;
2897;3831;2;1,37E+14;;
3831;2897;2;1,37E+14;;
2642;4078;1;1,37E+14;;
4078;2642;1;1,37E+14;;
4078;3598;1;1,37E+13;;
2835;146;1;1,37E+14;;
146;2835;1;1,37E+14;;
3414;3738;10;1,37E+14;;
96;1656;3;1,37E+13;;
35;4079;1;1,37E+14;;
3598;4078;1;1,37E+14;;
3976;3113;1;1,37E+13;;
4079;35;1;1,37E+13;;
3211;4080;8;1,37E+14;;
3986;146;1;1,37E+13;;
146;3986;1;1,37E+14;;
1899;585;1;1,37E+14;;
585;1899;1;1,37E+14;;
2625;3746;2;1,37E+14;;
3746;2625;2;1,37E+14;;
